id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
39066,39177,65759,3128,,3    Cnc,,8.013141,17.308703,243.309,-10.34,-2.73,41,5.6,-1.331,K3III,1.317,-116.83702,200.769362,72.389377,-0.00001008,0.00004156,0.0000094,2.097835409,0.302093856,-5.01297E-08,-1.32354E-08,,3,Cnc,1,39066,,296.7563358,,,
41259,41375,71297,3321,,2    Hya,,8.440891,-3.987479,50.025,-34.28,-73.76,27,5.6,2.104,A5III-IV,0.218,-29.763439,40.056975,-3.478679,-0.00000901,0.00002607,-0.00001976,2.209820166,-0.069594637,-1.66194E-07,-3.57599E-07,,2,Hya,1,41259,,12.54295892,LM,5.613,5.593
44755,44883,78556,3630,,19    Hya,,9.14505,-8.589524,188.3239,-21.2,-4.42,23,5.6,-0.775,B9.5III,-0.057,-136.575598,126.577814,-28.127063,-0.00000346,0.0000296,-0.0000075,2.394168464,-0.149915475,-1.02781E-07,-2.14288E-08,,19,Hya,1,44755,,177.827941,,,
46088,46221,81420,3738,,28    Hya,,9.423343,-5.117394,275.4821,-11.68,-6.14,5,5.6,-1.6,K5III,1.523,-214.287752,171.369144,-24.572089,0.00000634,0.00001491,-0.00000862,2.467025475,-0.089315369,-5.66262E-08,-2.97676E-08,,28,Hya,1,46088,,380.1893963,,,
50901,51046,90362,4092,,,,10.428964,-7.059829,121.6545,-135.2,129,32,5.6,0.174,M0.5III,1.528,-110.663764,48.268562,-14.952068,-0.00000646,0.00008981,0.00007148,2.730296487,-0.123217261,-6.55468E-07,6.2541E-07,,,Sex,1,50901,,74.19933278,,,
59319,59501,106057,4643,,5    Com,,12.202581,20.542064,130.3781,-14.21,-17.24,-25,5.6,0.024,K0II-III,0.961,-121.916115,-6.471949,45.748938,0.00001961,0.00001004,-0.00001918,3.194628181,0.358526648,-6.8892E-08,-8.35819E-08,,5,Com,1,59319,,85.19223264,,,
64867,65072,116010,5032,,23    CVn,,13.3386,40.150548,156.0062,-57.97,-3.29,-21,5.6,-0.366,K1III,1.204,-111.996053,-40.938116,100.592398,-0.00000114,0.00004626,-0.00001575,3.492037445,0.700759256,-2.81046E-07,-1.59504E-08,,23,CVn,1,64867,,122.0112847,,,
65989,66198,118214,5109,,81    UMa,,13.568698,55.348434,91.5751,-18.71,-6.64,-7,5.6,0.791,A0V,-0.014,-47.738568,-20.787486,75.331913,-0.00000181,0.00000827,-0.00000757,3.552276921,0.966012401,-9.07086E-08,-3.21916E-08,,81,UMa,1,65989,,42.03393032,,,
81777,82028,151203,6227,,,,16.756255,15.745289,139.0821,24.04,-50.64,-19,5.6,-0.116,M3III,1.637,-42.821279,-126.829428,37.741454,0.00001838,0.00000376,-0.00003813,4.386777383,0.274807131,1.16549E-07,-2.4551E-07,,,Her,1,81777,,96.91700839,,,
84143,84401,155806,6397,,,,17.255346,-33.54842,100000,0.1,-2.98,4,5.6,-14.4,O9,-0.056,-16144.77173,-81763.19511,-55264.15002,0.00020155,0.0007705,-0.00120623,4.517439138,-0.585530393,4.84814E-10,-1.44474E-08,,,Sco,1,84143,,50118723.36,V1075,5.652,5.582
92094,92382,173861,7068,,Eta2CrA,,18.826388,-43.434102,147.7105,-2.88,-25.39,-23,5.6,-0.247,B9IV,-0.077,23.025318,-104.761635,-101.553757,-0.00000836,0.00002845,0.00000297,4.928736819,-0.758068083,-1.39626E-08,-1.23094E-07,Eta-2,,CrA,1,92094,,109.3452697,,,
95264,95560,182919,7390,,5    Vul,,19.437013,20.097733,72.8863,3.36,-36.13,-21,5.6,1.287,A0V,-0.006,25.147582,-63.660953,25.045311,-0.00000469,0.00001512,-0.00001937,5.088598039,0.350771604,1.62897E-08,-1.75163E-07,,5,Vul,1,95264,,26.61950651,,,
97446,97757,188209,7589,,,,19.866408,47.027339,100000,-2.76,-3.99,-6,5.6,-14.4,O9.5Ia,-0.078,31997.42283,-60188.22815,73167.90357,-0.00051903,-0.001874,-0.00132296,5.201013536,0.820781902,-1.33809E-08,-1.93441E-08,,,Cyg,1,97446,,50118723.36,,,
97669,97980,188350,7596,,58    Aql,,19.912444,0.273627,113.8952,42.37,-13.2,-50,5.6,0.317,A0III,0.098,54.671041,-99.913943,0.543925,-0.00000401,0.00005606,-0.00000753,5.213065539,0.0047757,2.05416E-07,-6.39954E-08,,58,Aql,1,97669,,65.04291551,,,
100143,100469,193571,7779,,Kap1Sgr,,20.374305,-42.049548,66.1376,32.94,-81.98,-12,5.6,1.498,A0V,0.002,28.599079,-39.925266,-44.297108,-0.00000697,0.00002787,-0.0000113,5.333980613,-0.733903064,1.59698E-07,-3.9745E-07,Kap-1,,Sgr,1,100143,,21.91795344,,,
102304,102635,198345,7969,,,,20.797025,47.831869,179.8561,-8.68,-17.58,-30,5.6,-0.675,K5III,1.466,80.720053,-89.789284,133.305205,-0.0000118,0.00000181,-0.00003303,5.444648337,0.834823609,-4.20818E-08,-8.52302E-08,,,Cyg,1,102304,,162.1810097,,,
104034,104371,201433,8094,,,,21.144135,30.205637,115.7407,25.35,-20.78,-26,5.6,0.283,B9V,-0.048,73.346905,-68.010296,58.229606,-0.00000288,0.00002207,-0.00002345,5.535521706,0.527187825,1.229E-07,-1.00744E-07,,,Cyg,1,104034,,67.11197197,V389,5.637,5.557
108346,108691,209128,8390,,28    Aqr,,22.01806,0.604715,219.2982,7.14,-11.6,7,5.6,-1.105,K4III:,1.279,190.423559,-108.743915,2.314491,0.00001009,0.00000298,-0.00001226,5.764314561,0.010554272,3.46157E-08,-5.62384E-08,,28,Aqr,1,108346,,240.9905429,,,
110639,110986,213119,8562,,36    Peg,,22.485551,9.129034,182.8154,51.63,-20.51,-30,5.6,-0.71,K5III,1.578,166.497317,-69.704494,29.005158,-0.00000761,0.00005279,-0.00002281,5.886703407,0.159331702,2.50309E-07,-9.94353E-08,,36,Peg,1,110639,,167.4942876,,,
112921,113281,216916,8725,,16    Lac,,22.939897,41.603876,390.625,-0.99,-4.25,-7,5.6,-2.359,B2IV,-0.149,280.913864,-80.028589,259.365895,-0.00000052,-0.0000018,-0.00001077,6.00565107,0.726124616,-4.79966E-09,-2.06046E-08,,16,Lac,1,112921,,764.891791,EN,5.62,5.58
113893,114254,218434,8802,,,,23.139186,-28.823697,82.4402,-43.24,-52.69,19,5.6,1.019,G8III,0.882,70.400261,-16.139614,-39.745826,0.00000284,-0.00001838,-0.00002782,6.057824833,-0.503068407,-2.09633E-07,-2.55448E-07,,,Scl,1,113893,,34.07218617,,,
115255,115620,220572,8901,,,,23.422062,-56.848985,89.0472,85.19,-20.73,-19,5.6,0.852,K0III,1.063,48.138857,-7.339536,-74.553036,-0.00001237,0.00003909,0.00001138,6.131881575,-0.992201971,4.13013E-07,-1.00502E-07,,,Tuc,1,115255,,39.73745051,,,
115405,115770,220974,8918,,,,23.45458,70.359782,65.3595,120.97,-4.43,-3,5.6,1.523,A6IV,0.163,21.744608,-3.125976,61.556974,0.00000574,0.0000379,-0.00000336,6.140394731,1.228009863,5.86479E-07,-2.14772E-08,,,Cep,1,115405,,21.41903991,,,
118164,,,,Gl 105.4B,,,2.659463,-11.871068,27.0343,141.88,-229.72,16.8,5.6,3.44,F5 V,,20.29923,16.967967,-5.561404,-0.00000377,0.00002108,-0.000033,0.696245755,-0.207189215,6.87854E-07,-1.1137E-06,,,Cet,2,12357,Gl 105.4,3.664375746,,,
118645,,,,Gl 366.1B,,,9.736603,-27.769033,117.7856,-42.77,25.9,0,5.6,0.245,F8 V,,-86.452549,58.205542,-54.877311,0.00000792,0.00002411,0.00001309,2.549036684,-0.484661062,-2.07355E-07,1.25572E-07,,,Ant,2,47623,Gl 366.1,69.50243176,,,
1724,1728,1760,85,,,,0.362853,-20.058024,270.2703,62.63,-12.77,29,5.61,-1.549,M5/M6Ib/II,1.58,252.73287,24.080813,-92.695126,0.00001424,0.00008379,-0.00002589,0.094994732,-0.350078552,3.03639E-07,-6.19107E-08,,,Cet,1,1724,,362.7438015,T,6.001,5.341
9601,9622,12642,611,,,,2.061247,-4.103516,166.113,6.62,-62.67,25,5.61,-0.492,K5Iab:,1.589,142.142742,85.133701,-11.886839,0.00001604,0.00001582,-0.00005217,0.539633134,-0.07161987,3.20947E-08,-3.03833E-07,,,Cet,1,9601,,137.0250597,,,
15116,15154,20149,971,,,,3.255677,30.556689,159.7444,-16.56,6.01,-3,5.61,-0.407,A1Vs,0.012,90.545888,103.557859,81.212541,0.00000636,-0.00001221,0.00000245,0.852334299,0.533314838,-8.02851E-08,2.91373E-08,,,Ari,1,15116,,126.7068225,,,
18600,18647,25165,1235,,,,3.991703,-12.574425,225.2252,-1.4,-38.11,-5,5.61,-1.153,K4III,1.479,110.324702,190.133041,-49.033228,-0.00000573,-0.00001292,-0.0000395,1.045025469,-0.219465113,-6.78739E-09,-1.84762E-07,,,Eri,1,18600,,251.8836628,,,
20870,20922,28497,1423,,,,4.485257,-13.04837,465.1163,0.3,-0.95,22,5.61,-2.728,B2V:ne,-0.202,175.011016,417.944003,-105.011,0.00000766,0.00002003,-0.00000717,1.174237553,-0.22773701,1.45444E-09,-4.60573E-09,,,Eri,1,20870,,1074.484117,DU,5.635,5.555
23499,23554,32667,1645,,,,5.064797,-24.388151,58.1734,25.69,-38.42,7,5.61,1.786,A2IV,0.094,12.842801,51.402504,-24.020758,-0.00000653,0.00000374,-0.00001282,1.325960837,-0.425653528,1.24549E-07,-1.86265E-07,,,Lep,1,23499,,16.81124974,,,
30363,30436,45018,2311,,,,6.398866,-25.577629,310.559,3.57,-40.92,34,5.61,-1.851,K5III,1.561,-29.198281,278.598984,-134.078888,-0.00000584,0.00000418,-0.00007058,1.675219078,-0.446413847,1.73078E-08,-1.98386E-07,,,CMa,1,30363,,479.07113,,,
31814,31897,50506,2559,,Zet Men,,6.667474,-80.813593,126.9036,-5.08,53.37,7,5.61,0.093,A5III,0.214,-3.522269,19.951258,-125.276017,-0.00000276,0.00003359,-0.00000183,1.745540559,-1.41046327,-2.46285E-08,2.58745E-07,Zet,,Men,1,31814,,79.94660025,,,
38092,38200,63852,3052,,,,7.826502,-33.28895,232.5581,-37.43,1.79,33,5.61,-1.223,M0III,1.617,-89.454711,172.593992,-127.642376,0.00002397,0.00004545,-0.00001684,2.048973391,-0.581001779,-1.81466E-07,8.67816E-09,,,Pup,1,38092,,268.6581377,,,
41094,41211,70958,3297,Gl 306,1    Hya,,8.409726,-3.75124,26.617,-211,-25.83,73,5.61,3.484,F3V,0.478,-15.666609,21.448174,-1.741453,-0.00002183,0.00007604,-0.00000821,2.20166121,-0.065471493,-1.02296E-06,-1.25227E-07,,1,Hya,1,41094,,3.518843888,,,
41605,41723,72227,3362,,,,8.507948,-32.159285,323.6246,-12.67,0.97,19,5.61,-1.94,K3III,1.509,-167.23519,217.008753,-172.257319,0.00000521,0.0000258,-0.00000905,2.227375543,-0.56128541,-6.14259E-08,4.70269E-09,,,Pyx,1,41605,,519.9959965,,,
45788,45920,81157,3732,,,,9.363909,-55.514686,81.1688,-64.28,76.25,59,5.61,1.063,A3IVs...,0.19,-35.440888,29.258343,-66.905551,-0.00002932,0.000057,-0.00003275,2.45146555,-0.968914045,-3.11638E-07,3.6967E-07,,,Vel,1,45788,,32.71899836,,,
47435,47570,83805,3851,,43    Lyn,,9.700098,39.757851,106.4963,-49.55,-48.31,30,5.61,0.473,G8III,0.951,-67.472107,46.369818,68.109279,-0.0000181,0.00004348,0.00000045,2.539479623,0.693905406,-2.40225E-07,-2.34213E-07,,43,Lyn,1,47435,,56.33781509,,,
50863,51008,90254,4088,,44    Leo,,10.420887,8.784845,314.4654,10.54,-38.65,-20,5.61,-1.878,M2IIIs,1.63,-284.595132,124.849669,48.026522,0.00000382,-0.00001922,-0.00006135,2.728181966,0.153324461,5.10994E-08,-1.8738E-07,,44,Leo,1,50863,,491.1339996,,,
52811,52965,93905,4238,,,,10.832506,-34.058183,132.4503,-40.12,6.99,-12,5.61,0,A1V,0.038,-104.645077,33.019419,-74.176675,0.00001505,0.00002226,0.00001059,2.835943511,-0.594427427,-1.94507E-07,3.38885E-08,,,Ant,1,52811,,87.096359,,,
62921,63121,112412,4914,,12Alp1CVn,,12.933468,38.314912,36.9004,-203.89,88.34,-3,5.61,2.775,F0V,0.337,-28.092342,-7.005189,22.877614,0.00000302,0.00003834,0.0000105,3.385974004,0.668721373,-9.88487E-07,4.28284E-07,Alp-1,12,CVn,1,62921,,6.760829754,,,
66446,66656,118799,5136,,,,13.663488,-40.051708,152.207,-47.42,-54.98,1,5.61,-0.302,K2/K3III,1.301,-105.633969,-49.150883,-97.941966,0.0000082,0.00004241,-0.00003171,3.577092884,-0.699034183,-2.29899E-07,-2.66551E-07,,,Cen,1,66446,,115.0270548,,,
67171,67384,120420,5195,,,,13.81076,31.190206,87.184,-4.49,37.76,11,5.61,0.908,K0III,1.032,-66.357298,-34.046526,45.15097,-0.00000208,0.00000107,0.00001948,3.615648533,0.544371794,-2.17681E-08,1.83066E-07,,,CVn,1,67171,,37.73983525,,,
69376,69598,124433,5318,,,,14.245191,-41.837495,136.612,-129.08,-19.27,-38,5.61,-0.067,G8III,0.929,-84.699129,-56.439798,-91.122733,-0.00001622,0.00009191,0.00001641,3.729382224,-0.730202036,-6.25797E-07,-9.34236E-08,,,Cen,1,69376,,92.64031007,,,
72097,72323,130158,5514,,55    Hya,,14.789599,-25.624267,227.7904,-7.84,-13.85,-18,5.61,-1.178,B9IV/V,-0.043,-153.005913,-137.014548,-98.511914,0.00001152,0.00002193,-0.00000583,3.871907885,-0.447227825,-3.80094E-08,-6.71467E-08,,55,Hya,1,72097,,257.750787,,,
77050,77286,140784,5860,,,,15.77895,-34.682454,117.9245,-19.83,-26.63,5,5.61,0.252,B8V,-0.117,-53.261873,-81.034855,-67.102335,-0.00000702,0.00000995,-0.00001543,4.130919371,-0.605323009,-9.61386E-08,-1.29106E-07,,,Lup,1,77050,,69.05577442,,,
78040,78276,143435,5957,,,,15.982697,36.643773,234.192,25.2,27.65,11,5.61,-1.238,K5III,1.529,-94.689532,-162.304805,139.774754,0.0000296,-0.00000603,0.0000319,4.184260348,0.639554496,1.22173E-07,1.34051E-07,,,CrB,1,78040,,272.3955447,,,
79448,79689,145782,6040,,,,16.263834,-57.91235,129.7017,-12.12,-49.86,-15,5.61,0.045,A5III,0.137,-30.249509,-61.904074,-109.887893,0.00000839,0.00003453,-0.00000366,4.257861899,-1.010761178,-5.87594E-08,-2.41728E-07,,,Nor,1,79448,,83.56030182,,,
80707,80953,149303,6162,,,,16.529786,45.598281,69.3001,-7.89,39.89,-16,5.61,1.406,A4Vn,0.125,-18.20572,-44.940516,49.511471,0.00000544,0.00002048,-0.00000231,4.327487881,0.795840135,-3.82518E-08,1.93392E-07,,,Her,1,80707,,23.8561304,,,
85660,85922,159170,6534,,,,17.55829,-5.744803,48.1,-42.2,-95.38,-26,5.61,2.199,A5V,0.187,-5.521964,-47.538557,-4.814682,-0.00000646,0.00002963,-0.00001947,4.596749638,-0.100265735,-2.04591E-07,-4.62415E-07,,,Oph,1,85660,,11.49211597,,,
86775,87044,161833,6627,,,,17.785568,17.697014,143.0615,11.07,-11.19,3,5.61,-0.168,A1V,0.036,-7.647123,-136.076769,43.48833,0.00000737,-0.0000057,-0.00000646,4.656250883,0.308871154,5.36689E-08,-5.42507E-08,,,Her,1,86775,,101.67168,,,
89648,89925,168913,6876,,108    Her,,18.349158,29.858925,56.1798,0.69,54.1,-20,5.61,1.862,A5m,0.231,4.44745,-48.518583,27.969932,-0.0000021,0.00002499,0.00000259,4.803798399,0.521136558,3.34521E-09,2.62284E-07,,108,Her,1,89648,,15.67472752,,,
108348,108693,209166,8392,,20    Peg,,22.018152,13.119823,77.2201,57.6,-56.74,7,5.61,1.171,F4III,0.336,65.30699,-37.292322,17.528071,0.00002093,0.00001288,-0.00001906,5.764338809,0.228984116,2.79253E-07,-2.75083E-07,,20,Peg,1,108348,,29.62101936,,,
112504,112864,216380,8696,,,,22.856268,61.69674,72.7273,97.14,41.95,2,5.61,1.302,G2IV+...,0.775,32.948551,-10.171382,64.032795,-0.00000141,0.00003628,0.00000881,5.983756973,1.076811258,4.70948E-07,2.03379E-07,,,Cep,1,112504,,26.25427319,,,
4577,4587,5722,279,,23Phi4Cet,,0.978852,-11.379975,98.0392,-33.16,-15.02,-19,5.62,0.663,G7III,0.949,92.972978,24.361145,-19.344545,-0.0000158,-0.00002043,-0.00000316,0.256262923,-0.19861804,-1.60764E-07,-7.2819E-08,Phi-4,23,Cet,1,4577,,47.29334149,,,
7331,7345,9672,451,,49    Cet,,1.57716,-15.676359,59.3824,94.7,-2.67,9,5.62,1.752,A1V,0.066,52.36884,22.941901,-16.045336,-0.00000301,0.00002844,-0.00000323,0.412899567,-0.273604082,4.59119E-07,-1.29445E-08,,49,Cet,1,7331,,17.34602628,,,
14109,14143,18883,910,,93    Cet,,3.039588,4.352884,168.6341,16.7,5.64,12,5.62,-0.515,B7V,-0.107,117.659787,120.124316,12.799184,-0.00000143,0.00001805,0.00000553,0.795762351,0.075972159,8.09639E-08,2.73435E-08,,93,Cet,1,14109,,139.9587323,,,
15345,15383,20559,992,,95    Cet,,3.306229,-0.930288,67.1592,251.68,-60.59,20,5.62,1.484,K1IV,1.05,43.527447,51.132715,-1.090392,-0.00004934,0.00006844,-0.00002006,0.865568814,-0.016236593,1.22018E-06,-2.93749E-07,,95,Cet,1,15345,,22.20240395,,,
16449,16489,20084,965,,,,3.53882,84.91104,103.0928,62.36,-133.04,33,5.62,0.554,G3IIp...,0.894,5.492665,7.311251,102.686721,0.00001666,0.00007406,0.00002772,0.926460864,1.481977213,3.0233E-07,-6.44996E-07,,,Cep,1,16449,,52.28775553,,,
18424,18471,24740,1218,,32    Tau,,3.947798,22.477971,42.337,69.43,-114.82,32,5.62,2.486,F2IV,0.345,20.021553,33.609117,16.186738,0.00000785,0.00004101,-0.00000926,1.033531132,0.392314604,3.36606E-07,-5.56663E-07,,32,Tau,1,18424,,8.822669282,,,
18963,19011,25723,1265,,,,4.072977,-12.792295,117.9245,15.85,17.95,32,5.62,0.262,K1III,1.062,55.585808,100.671297,-26.110595,0.00000859,0.00003431,0.00000276,1.06630277,-0.22326767,7.6843E-08,8.70241E-08,,,Eri,1,18963,,68.42266728,,,
26817,26882,37289,1916,,,,5.707347,65.697649,83.612,-0.27,-21.48,-19,5.62,1.009,K5III,1.249,2.63384,34.309648,76.202684,0.0000001,-0.00000007,-0.00002129,1.494179872,1.146640288,-1.309E-09,-1.04138E-07,,,Cam,1,26817,,34.38745222,,,
27697,27766,39720,2053,,,,5.875883,-37.631063,98.7167,30.75,-29.76,32,5.62,0.648,K1III,1.046,2.539872,78.138512,-60.274087,-0.00001415,0.00001769,-0.00003126,1.538302688,-0.656785951,1.4908E-07,-1.44281E-07,,,Col,1,27697,,47.95125741,,,
27869,27938,39853,2065,,,,5.912119,-11.774192,203.252,75.57,28.25,86,5.62,-0.92,K3 comp,1.523,4.57745,198.923551,-41.474768,-0.00007233,0.00009347,0.0000093,1.547789218,-0.20549842,3.66374E-07,1.3696E-07,,,Lep,1,27869,,203.2357011,,,
29643,29716,43318,2233,,,,6.259518,-0.512189,37.1885,-158.04,-218.33,-37,5.62,2.768,F6V,0.506,-2.524582,37.100888,-0.332435,0.00003102,-0.00003617,-0.00003902,1.638737997,-0.008939391,-7.662E-07,-1.05849E-06,,,Ori,1,29643,,6.80455925,,,
30371,30444,45145,2316,,,,6.400281,-36.707764,101.5228,-12.79,54.66,53,5.62,0.587,K1II/III,1.027,-8.513585,80.944175,-60.683891,0.00000003,0.00005987,-0.00001083,1.675589636,-0.640671339,-6.20077E-08,2.64999E-07,,,Col,1,30371,,50.72242399,,,
31285,31362,46936,2415,,,,6.576481,-32.716255,161.2903,3.18,2.7,28,5.62,-0.418,B9V,-0.085,-20.402955,134.160452,-87.174161,-0.00000625,0.00002457,-0.0000137,1.721718641,-0.57100636,1.54171E-08,1.309E-08,,,CMa,1,31285,,127.9970617,,,
32299,32385,49131,2501,,,,6.758664,-30.94898,581.3953,-3.11,4.2,7,5.62,-3.202,B+...,-0.138,-98.384783,488.816812,-298.996867,0.00000618,0.00001372,0.00000647,1.769413989,-0.54016161,-1.50777E-08,2.03622E-08,,,CMa,1,32299,,1662.646797,HP,5.725,5.375
37644,37751,62747,3004,,,,7.742825,-24.674079,793.6508,-4.27,5.23,15,5.62,-3.878,B2II,-0.191,-317.75789,647.412175,-331.314358,0.0000049,0.00002729,0.00001188,2.027066855,-0.43064392,-2.07015E-08,2.53558E-08,,,Pup,1,37644,,3098.846042,V390,5.67,5.61
38266,38375,64152,3068,,,,7.861952,-21.173662,93.7207,-45.76,33.27,32,5.62,0.761,K0III,0.956,-40.933654,77.214802,-33.851641,0.00000152,0.00004152,0.00000227,2.058254214,-0.369550109,-2.21851E-07,1.61298E-07,,,Pup,1,38266,,43.21156545,,,
38542,38656,65273,3105,,,,7.91482,-57.302806,103.4126,-69.25,31.64,26,5.62,0.547,K3/K4III,1.298,-26.845922,48.990094,-87.02575,0.00001713,0.00004099,-0.00001381,2.07209504,-1.000122642,-3.35733E-07,1.53395E-07,,,Car,1,38542,,52.62595621,,,
40126,40240,68351,3215,,15    Cnc,,8.21913,29.656536,209.6436,-10.39,-20.48,20,5.62,-0.987,B9p SiCr,-0.073,-99.98735,152.291783,103.731657,-0.00000658,0.00002926,-0.00000797,2.151763232,0.517604204,-5.03721E-08,-9.92898E-08,,15,Cnc,1,40126,,216.1722784,BM,5.633,5.613
42676,42795,74228,3450,,45    Cnc,,8.720091,12.680876,284.0909,-9.98,2.1,-13,5.62,-1.647,A3V+...,0.435,-181.107864,209.805325,62.363773,0.00001929,-0.00000132,-0.0000001,2.282914614,0.221323036,-4.83844E-08,1.01811E-08,,45,Cnc,1,42676,,397.0086781,,,
47066,47199,83380,3833,,,,9.619413,-32.178646,85.7633,31.48,-13.87,-3,5.62,0.953,K1III,1.023,-58.942097,42.367901,-45.674163,-0.00000304,-0.00001394,-0.00000325,2.518356515,-0.561623328,1.52619E-07,-6.72437E-08,,,Ant,1,47066,,36.20762178,,,
48211,48348,85563,3910,,,,9.855481,-46.193871,99.108,-49.65,33.82,18,5.62,0.639,K2III,1.166,-58.073334,36.525213,-71.524991,-0.00000801,0.00003322,-0.00000204,2.580159,-0.80623515,-2.4071E-07,1.63964E-07,,,Vel,1,48211,,48.35039206,,,
57618,57791,102928,4544,,,,11.85062,-5.333332,91.4077,0.88,0.86,12,5.62,0.815,K0IV,1.058,-90.942495,3.558361,-8.496341,-0.00001226,0.00000009,-0.00000076,3.102485008,-0.093084202,4.26636E-09,4.1694E-09,,,Vir,1,57618,,41.11497211,,,
72884,73111,131657,5559,,,,14.942239,-47.879198,169.2047,-29.91,-22.46,15,5.62,-0.522,B+...,-0.035,-81.450294,-79.02338,-125.504705,-0.00001466,0.00001996,-0.00002374,3.911869149,-0.835649644,-1.45008E-07,-1.08889E-07,,,Lup,1,72884,,140.8639946,,,
74461,74689,135559,5679,,4    Ser,,15.263633,0.372139,46.1467,-107.26,12.83,-12,5.62,2.299,A4V,0.181,-30.301905,-34.802482,0.299722,-0.00001003,0.00002503,0.00000279,3.99600966,0.006495045,-5.20011E-07,6.22016E-08,,4,Ser,1,74461,,10.48093433,,,
79118,79358,145849,6046,,,,16.196682,36.425094,207.0393,-8.89,-28,-31,5.62,-0.96,K3III SB,1.352,-75.759465,-148.367554,122.933841,-0.00000393,0.00001192,-0.00004144,4.240281471,0.635737826,-4.30999E-08,-1.35748E-07,,,CrB,1,79118,,210.862815,,,
81483,81733,150168,6188,,,,16.694507,-49.651552,671.1409,-2.79,-2.74,6,5.62,-3.514,B1II,-0.043,-145.634562,-409.387349,-511.490715,-0.00000761,0.0000057,-0.00001045,4.370611759,-0.866583067,-1.35263E-08,-1.32839E-08,,,Ara,1,81483,,2216.154326,,,
87506,87777,163547,6687,,,,17.930781,22.464221,133.3333,-2.11,-0.17,-44,5.62,-0.005,K3III,1.249,-2.232735,-123.195151,50.947361,-0.00000061,0.00004156,-0.0000173,4.694267408,0.392074615,-1.02296E-08,-8.24183E-10,,,Her,1,87506,,87.49837752,,,
90857,91139,171745,6980,,,,18.591777,23.60553,144.3001,3.31,0.73,16,5.62,-0.176,G8III,1.015,20.403471,-130.642097,57.783226,0.00000457,-0.00001426,0.00000702,4.867315798,0.411994228,1.60473E-08,3.53914E-09,,,Her,1,90857,,102.4235914,,,
92677,92969,176598,7187,,,,18.940481,65.258084,96.1538,-15.79,-28.94,-5,5.62,0.705,G8III,0.938,9.808771,-39.029708,87.327055,-0.00000467,-0.0000116,-0.00001029,4.958606314,1.138968421,-7.65521E-08,-1.40305E-07,,,Dra,1,92677,,45.49880602,,,
98548,98863,190603,7678,,,,20.076715,32.218598,100000,-2.8,-11.12,21,5.62,-14.38,B1.5Ia comp,0.76,43763.88143,-72403.20261,53315.09141,0.00033447,-0.00317733,-0.00454916,5.256071767,0.562320608,-1.35748E-08,-5.39113E-08,,,Cyg,1,98548,,49203953.57,V1768,5.651,5.591
107430,107773,207229,8331,,,,21.833369,-64.712537,103.6269,-3.6,-38.31,-1,5.62,0.543,K1III,1.018,37.333164,-23.783369,-93.696952,-0.00001602,0.00000806,-0.0000073,5.715962622,-1.129446831,-1.74533E-08,-1.85732E-07,,,Ind,1,107430,,52.82019498,,,
108735,109081,209529,8409,,Kap2Ind,,22.097496,-59.636072,150.6024,56.46,-53.57,-11,5.62,-0.269,K4III,1.468,66.878892,-36.368868,-129.944498,-0.00001495,0.00005505,-0.00001006,5.785110825,-1.040845807,2.73726E-07,-2.59715E-07,Kap-2,,Ind,1,108735,,111.5835052,,,
110160,110506,212132,8524,,Pi 2Gru,,22.385535,-45.928488,40,233.33,-57.92,20,5.62,2.61,F3III-IV,0.372,25.373996,-11.412428,-28.739018,0.00002418,0.00003874,-0.00002251,5.860519442,-0.801603334,1.13122E-06,-2.80804E-07,Pi-2,,Gru,1,110160,,7.870457897,,,
113771,114132,218242,8790,,Ups Gru,,23.114894,-38.892293,87.3362,33.56,5.78,16,5.62,0.914,A0V,0.006,66.159478,-15.610866,-54.834853,0.00001715,0.00001055,-0.00000837,6.051465164,-0.67879856,1.62703E-07,2.80222E-08,Ups,,Gru,1,113771,,37.53185242,,,
7810,7825,10204,476,,,,1.677674,43.297687,69.5894,111.06,-31.65,17,5.63,1.417,A9IV:,0.214,45.840141,21.536741,47.723747,0.00000215,0.0000424,0.00000415,0.439213935,0.755687194,5.38434E-07,-1.53444E-07,,,And,1,7810,,23.61565524,,,
7928,7943,10390,490,,,,1.700968,35.245707,84.246,49.41,-24.67,-2,5.63,1.002,B9IV-V,-0.059,62.092525,29.635963,48.617009,-0.00000495,0.00002,-0.00000941,0.445312306,0.615153634,2.39546E-07,-1.19604E-07,,,Tri,1,7928,,34.60987255,,,
8347,8362,10780,511,Gl 75,,,1.795668,63.852501,10.0675,582.05,-246.83,4,5.63,5.615,K0V,0.804,3.955256,2.009812,9.03725,-0.00000162,0.00003104,-0.00000164,0.470104707,1.114436379,2.82186E-06,-1.19667E-06,,,Cas,1,8347,,0.494310687,V987,5.643,5.613
15441,15479,20729,1004,,,,3.326363,-24.122902,299.4012,5.94,-22.68,15,5.63,-1.751,M1III,1.663,176.026541,209.004515,-122.363918,-0.00000624,0.00000597,-0.00003631,0.87083978,-0.421024063,2.87979E-08,-1.09956E-07,,,For,1,15441,,436.9180634,,,
